nom;adresse;telephone;lat;lon
Ecole maternelle interconfessionnelle;2 rue de l'Ecole, 57370 Metting;03 87 08 00 18;48.812605955661176;7.2082406163539865
De La Salle;2 rue Saint Maximin, 57000 Metz;03 87 75 35 02;49.10467347078124;6.193500793450286
Ecole élémentaire;17 rue Dominique Macherez, 57070 Metz;03 57 84 80 20;49.10395293225953;6.1962001443786905
Ecole Elémentaire Borny Centre Jules Verne;11 RUE DE PANGE, 57070 Metz;03 57 84 80 74;49.11029878795679;6.222619592876517
Ecole Elémentaire Borny Centre Pergaud;2 rue Michelet, 57070 Metz;03 57 84 80 89;49.10892702439287;6.22307019800383
Ecole Elémentaire Borny Les Bordes;12 rue du Professeur Jeandelize, 57070 Metz;03 57 84 80 64;49.11873363451399;6.214599415481829
Ecole Elémentaire Borny Zup Barrès;5 rue du Roussillon, 57070 Metz;03 87 47 14 58;49.11439697742552;6.219520169698152
Ecole Elémentaire Borny Zup Erckmann-Chatrian 1;9 rue du Dauphiné, 57070 Metz;03 57 84 80 77;49.11816361755602;6.225869873043204
Ecole Elémentaire Borny Zup Erckmann-Chatrian 2;9 rue du Dauphiné, 57070 Metz;03 57 84 80 78;49.11793667740965;6.226010652409594
Ecole élémentaire Château Aumiot mixte;6 rue Notre Dame de Lourdes, 57050 Metz;03 57 84 80 37;49.129928869669975;6.1516602337047095
Ecole Elémentaire d'application Monnet 2;11 AVENUE DE LYON, 57070 Metz;03 57 84 80 86;49.118847928677056;6.195560460890587
Ecole élémentaire d'application Sainte-Thérèse;10 rue DU XX CORPS AMERICAIN, 57000 Metz;03 57 84 80 30;49.10405820816725;6.166520196737015
école élémentaire de Plantières;8 rue Croix de Lorraine, 57070 Metz;03 57 84 80 34;49.11397925092211;6.198829645004084
Ecole élémentaire Emilie du Châtelet;9 avenue de Lyon, 57070 Metz;03 57 84 80 85;49.11937016489627;6.195480262237677
Ecole Elémentaire Grigy Jean de La Fontaine;6 rue de Mercy, 57070 Metz;03 57 84 80 25;49.09205872505292;6.24525057146137
Ecole Elémentaire Grigy P.de Rozier;Rue Patural Barbet, 57070 Metz;03 57 84 80 33;49.099509274436734;6.239229567034292
Ecole Elémentaire JEAN BURGER;10 RUE A DE VIGNY, 57070 Metz;03 57 84 80 24;49.09834007119956;6.201560157858935
Ecole Elémentaire Magny La Plaine;Rue du Cottage, 57000 Metz;03 57 84 80 14;49.074726625124335;6.189349589942261
Ecole Elémentaire Magny Van Gogh;71 bis rue des Roseaux, 57000 Metz;03 57 84 80 19;49.07096000842039;6.193370622966966
Ecole élémentaire Michel Colucci;4 rue Yvan Goll, 57050 Metz;03 57 84 80 42;49.133708057111434;6.171820304994263
Ecole élémentaire Notre-Dame;1 place Catherine Jacquat, 57000 Metz;03 57 84 80 43;49.116446014821676;6.177950623794414
Ecole élémentaire Sablon Le Graouilly;14 rue du Graouilly, 57000 Metz;03 57 84 80 08;49.10070838575952;6.1698895185906375
Ecole Elémentaire Vallières La Corchade 1;23 rue Faulquenel, 57070 Metz;03 57 84 80 58;49.12302435635155;6.224469774150981
Ecole Elémentaire Vallières Le Val 2;53 rue Charlotte Jousse, 57070 Metz;03 57 88 80 00;49.12588485436546;6.215434023862029
ECOLE EUROPEENNE PUBLIQUE;1 rue WILSON, BP 31044, 57000 Metz;03 87 38 63 63;49.11064396525827;6.170109501511636
Ecole maternelle  Bellecroix Clair Matin;10 rue DE PERIGUEUX, 57070 Metz;03 57 84 80 62;49.12225600951234;6.197440586320549
école maternelle Arc en Ciel;1 impasse CH. ET L. JACQUARD, 57070 Metz;03 57 84 80 46;49.10951177453431;6.222270462742137
Ecole maternelle Bellecroix Le Pré Vert;2 rue de Stoxey, 57070 Metz;03 57 84 80 63;49.11835691459542;6.19598941923205
Ecole maternelle Borny 2 Les Joyeux Pinsons;9 rue du Dauphiné, 57070 Metz;03 57 84 80 76;49.11763703199236;6.2249706771792095
Ecole maternelle Borny 2 Les Mésanges;9 rue du Dauphiné, 57070 Metz;03 57 84 80 75;49.117996080298916;6.224299354299429
Ecole maternelle Borny 3 Les Mirabelles;1 RUE DU ROUSSILLON, 57070 Metz;03 87 68 26 53;49.11401660827639;6.217829648943132
Ecole maternelle Borny Domaine Fleuri;10 RUE DU BON PASTEUR, 57070 Metz;03 87 74 95 37;49.11162740183716;6.224549982679726
Ecole maternelle Borny Les Bordes Les Peupliers;12 rue Jeandelize, 57070 Metz;03 57 84 80 65;49.11896547180737;6.21440953562008
Ecole maternelle Devant-Les-Ponts l'Arbre Roux;20 rue Réné Paquet, 57050 Metz;03 57 84 80 01;49.13191282791533;6.157770459937057
Ecole maternelle Fort de Queuleu Le Pigeonnier;1 RUE DES DEPORTES, 57070 Metz;03 57 84 80 27;49.09838643104953;6.195659493550893
Ecole maternelle Grigy G. aux Bois La Clairière;6 rue de Mercy, 57070 Metz;03 57 84 80 26;49.09275318106828;6.245459855624713
Ecole maternelle Grigy G. aux Bois Symphonie;1 RUE DU PATURAL BARBET, 57070 Metz;03 57 84 80 36;49.09960244568201;6.24007957298605
Ecole maternelle Le Sablon Chemin des Plantes;2 rue André Theuriet, 57000 Metz;03 57 84 80 11;49.096872467180496;6.17921963571883
Ecole maternelle Le Sablon Les Acacias;4 rue Eugène Jacquot, 57000 Metz;03 57 84 80 09;49.09653078791853;6.171239980835453
Ecole maternelle Le Trimazo;10 RUE NOTRE DAME DE LOURDES, 57050 Metz;03 57 84 80 38;49.12925801038436;6.150340129311179
Ecole maternelle Les Isles;13 rue Saint Vincent, 57000 Metz;03 57 84 80 59;49.12341240276906;6.171750581129168
Ecole maternelle Les Roitelets;3 rue Lamartine, 57070 Metz;03 57 84 80 28;49.10065286215445;6.197430062692215
Ecole maternelle Magny Plaine La Moineaudière;Rue du Cottage, 57000 Metz;03 57 84 80 04;49.0745326170177;6.1887596309139346
Ecole maternelle Michel Colucci;7 rue Yvan Goll, 57050 Metz;03 87 68 25 07;49.13339670304843;6.172230443048126
Ecole maternelle Plantières l'Ile aux enfants;1 RUE LOUIS DAVILLE, 57070 Metz;03 57 84 80 23;49.113415115356375;6.199300623341003
Ecole maternelle Queuleu Les Petits Poucets;15 bis rue Macherez, 57070 Metz;03 57 84 80 29;49.10450007090757;6.19690956214599
Ecole maternelle Saint-Martin;3 rue Chandellerue, 57000 Metz;03 87 75 63 31;49.113587051366295;6.176800644942436
école maternelle Sainte Thérèse Jean Morette;33 rue de Verdun, 57000 Metz;03 57 84 80 50;49.105297872634566;6.166190278550504
Ecole maternelle Vallières Les Chardonnerets;49 rue Charlotte Jousse, 57070 Metz;03 57 84 80 68;49.12500247640277;6.214679994648701
école maternelle Vallières les Sources;24 rue Faulquenel, 57070 Metz;03 57 84 80 66;49.12360938548307;6.224330700020162
Ecole primaire biculturelle La Seille;199 avenue André Malraux, 57000 Metz;03 57 84 80 17;49.09370737875401;6.180999980687055
Ecole primaire d'application Biculturelle Hoffmann;12 rue de l'Abreuvoir, 57000 Metz;03 57 84 80 51;49.11588299668898;6.1805603838602545
Ecole primaire d'application Saint-Vincent Les Isles;13 rue Saint-Vincent, 57000 Metz;03 57 84 80 60;49.1233223023444;6.171550381247773
Ecole primaire Hauts de Vallières;10 bis rue DES CARRIERES, 57070 Metz;03 87 68 26 52;49.128529057604204;6.207430128153224
Ecole primaire Jean Moulin;6 rue Charles Nauroy, 57050 Metz;03 57 84 80 44;49.13509002613331;6.163523484918004
Ecole primaire Le Sablon Prost;33 rue Auguste Prost, 57000 Metz;03 57 84 80 06;49.10418109733676;6.176799591577583
Ecole primaire Magny Les Pépinières;5 bis rue des Pensées, 57000 Metz;03 57 84 80 15;49.08208686376173;6.187069409654694
Ecole primaire privée Nathanel Israélite;39 rue du Rabbin Bloch, 57000 Metz;03 87 36 34 31;49.12313471545437;6.180390087867756
Ecole primaire privée St Etienne;11 rue DES RECOLLETS, 57000 Metz;03 87 75 45 76;49.12018508951639;6.180389950686428
Ecole primaire Quatre Bornes;11 rue Louis Bertrand, 57050 Metz;03 57 84 80 41;49.13806194111513;6.149780014576444
Ecole primaire Sainte-Ségolène Debussy;31 boulevard Paixhans, 57000 Metz;03 57 84 80 49;49.12298244699262;6.1830500804445325
Ecole primaire spécialisée Fort Moselle Quatre Saisons;5 rue Rochambeau, 57000 Metz;03 57 84 80 80;49.12783723469971;6.167569521654421
Ecole primaire spécialisée Saint-Eucaire;6 rue de l'Epaisse Muraille, 57000 Metz;03 57 84 80 57;49.11934814334952;6.182570400590653
ECOLE PRIVEE HORS CONTRAT;16 rampe BELLECROIX, 57000 Metz;03 87 75 61 79;49.11850818079543;6.1887672981933095
Groupe scolaire Charles Marchetti biculturelle;3 passage de l'Ecole, 57920 Metzeresche;03 82 83 51 65;49.29772469649134;6.30728025515828
Ecole primaire Jean Moulin;10 rue de la Mairie, 57940 Metzervisse;03 82 56 93 02;49.3123610119201;6.279990256997183
Ecole primaire;3 rue DE L'ECOLE, 57980 Metzing;03 87 02 46 78;49.1067576360763;6.95793958733209
Ecole primaire;12 rue Saint-Augustin Schoeffler, 57370 Mittelbronn;03 87 24 28 00;48.770622801801345;7.228910176027164
Ecole Elémentaire Catholique;37 place de l'Eglise, 57930 Mittersheim;03 87 07 53 06;48.86267303558466;6.942299323191492
Ecole Elémentaire Protestante;37 bis place de l'Eglise, 57930 Mittersheim;03 87 07 53 09;48.862604989048194;6.941932512948975
Ecole maternelle;33 rue de l'Eglise, 57930 Mittersheim;03 87 07 63 03;48.8628606088911;6.94168983831871
Ecole Elémentaire;2 place de l'Eglise, 57220 Momerstroff;03 87 79 30 02;49.163852879405795;6.5333896991941085
Ecole primaire M. Berger;Rue du 7 Septembre, 57300 Mondelange;03 87 71 41 65;49.25883921515526;6.154999911719361
Ecole primaire Marcel Pagnol;2 rue du Muguet, 57300 Mondelange;06 03 43 70 14;49.26490912406792;6.171679416742419
Ecole primaire;4 rue Paul Verlaine, 57570 Mondorff;03 82 51 26 62;49.5027276760537;6.270740528928132
Ecole primaire;64 bis rue de l'Ecole, 57920 Monneren;03 82 82 34 29;49.346801330812895;6.415879573618839
Ecole Elémentaire;1 RUE DE L'ECOLE, 57415 Montbronn;03 87 96 41 62;48.994115815629954;7.307200589645891
Ecole maternelle;12 rue de l'Ecole, 57415 Montbronn;03 87 96 46 89;48.99390367330362;7.307189829589565
Ecole Elémentaire;Chemin D'EVENDORFF, 57480 Montenach;03 82 87 01 51;49.42263123956352;6.38402893239927
Ecole primaire d'application Cressot;4 rue Joseph Cressot, 57950 Montigny-lès-Metz;03 87 65 60 78;49.101749859994825;6.147860602408473
Ecole primaire d'application Pougin;19 bis rue Pougin, 57950 Montigny-lès-Metz;03 87 65 21 18;49.09913889985151;6.1533396265629445
Ecole primaire Giraud;9 rue du Général Giraud, 57950 Montigny-lès-Metz;03 87 62 67 40;49.09239670080138;6.164659520913148
Ecole primaire Marc Sangnier;24 rue du Docteur Bardot, 57950 Montigny-lès-Metz;03 87 65 50 17;49.089668303009226;6.161482807690094
Ecole primaire Marronniers-Peupion;21 rue du Gibet, 57950 Montigny-lès-Metz;03 87 62 50 17;49.09228411894584;6.153950207293587
Ecole primaire privée Ensemble scolaire Jean XXIII;10 rue MONSEIGNEUR HEINTZ, BP 20814, 57950 Montigny-lès-Metz;03 87 62 41 11;49.09809707556688;6.159020643973165
Ecole primaire Saint-Exupéry;34 allée Saint-Exupéry, 57950 Montigny-lès-Metz;03 87 65 57 50;49.085906750899085;6.155259614867707
Ecole primaire Curie;16 rue Jean Macé, 57860 Montois-la-Montagne;03 82 45 18 59;49.21690244629591;6.017479609760809
Ecole Elémentaire Centre Jeanne d'Arc;9 avenue DU MARECHAL LECLERC, 57340 Morhange;03 87 86 27 05;48.92330631902128;6.639891725004862
Ecole maternelle Jeanne d'Arc;20 rue Saint Pierre, 57340 Morhange;03 87 86 32 93;48.92249586715471;6.636729936897382
Ecole primaire Streiff;14 avenue du Parc Clémenceau, 57340 Morhange;03 87 86 32 31;48.927250683839446;6.65429975579597
Ecole Elémentaire Erckmann-Chatrian;Rue de Lorraine, 57600 Morsbach;03 87 85 43 51;49.16731595206522;6.868680404968776
Ecole maternelle;Rue de Lorraine, 57600 Morsbach;03 87 88 32 43;49.16721015379633;6.867799452420722
Centre Départemental de l'Enfance;22 rue Constantine, 57161 Moulins-lès-Metz;06 70 54 81 51;49.091525711094484;6.125669545597122
Ecole Elémentaire Centre;4 rue de la Mairie, 57160 Moulins-lès-Metz;03 87 60 45 42;49.10687142188496;6.106989794170075
Ecole Elémentaire Verlaine;31 rue Chaponost, 57160 Moulins-lès-Metz;03 87 62 41 85;49.09287588593238;6.128350179864817
Ecole maternelle Centre;2 rue Saint Jean, 57160 Moulins-lès-Metz;03 87 60 56 89;49.107862305355745;6.104439683911096
Ecole maternelle Paul Verlaine;31 rue Chaponost, 57160 Moulins-lès-Metz;03 87 62 77 14;49.09258372400464;6.128650423144124
Ecole élémentaire les Grandes Aigrettes;11 rue des Ecoles, 57770 Moussey;03 87 24 61 80;48.69004288500015;6.804639667236196
Ecole Elémentaire;78 rue de Strasbourg, 57630 Moyenvic;03 87 05 99 42;48.77794236000034;6.562190160147987
Ecole Elémentaire Centre;19 rue MARECHAL FOCH, 57250 Moyeuvre-Grande;03 87 58 90 82;49.250428960033865;6.04413758127373
Ecole Elémentaire Langevin;1 rue DELAUNE, BP 65, 57250 Moyeuvre-Grande;03 87 58 80 57;49.257712166647195;6.026459423589183
école maternelle Guy Mocquet;Rue Pasteur, 57250 Moyeuvre-Grande;03 87 58 90 60;49.2609227281864;6.019829746627896
Ecole maternelle Les Marronniers;Rue de Bettainvillers, 57250 Moyeuvre-Grande;09 61 20 22 68;49.25007373341286;6.0471593067293545
Ecole maternelle République;1 rue Clémenceau, 57250 Moyeuvre-Grande;03 87 58 66 07;49.24812638772667;6.0443303598163505
Ecole primaire Jobinot;30 rue Jouffroy d'Abbans, 57250 Moyeuvre-Grande;03 87 58 64 97;49.25379269337052;6.05235941914227
Ecole primaire privée hors contrat;8 rue Grammont, 57250 Moyeuvre-Grande;07 68 78 47 23;49.250282716356836;6.0449411667633255
Ecole primaire;10 ROUTE DE HAYANGE, 57250 Moyeuvre-Petite;03 87 58 88 82;49.268883075936955;6.023509394242867
Ecole Elémentaire;Grand'rue Grande rue, 57260 Mulcey;03 87 05 73 85;48.80055871517172;6.661980597438631
Ecole primaire;Rue Principale, 57670 Munster;03 87 01 69 01;48.91596841550092;6.902489858364375
Ecole Elémentaire Louis Pergaud;Rue des Ecoles, 57700 Neufchef;03 82 86 63 75;49.312724823053216;6.02222975484165
Ecole maternelle Alphonse Daudet;20 rue Emile Zola, 57700 Neufchef;03 82 86 63 73;49.31612735428043;6.020239804031959
Ecole primaire;2 rue Saint-Michel, 57910 Neufgrange;03 87 98 45 54;49.07768583049681;7.068930655369264
Ecole Elémentaire;10 RUE PRINCIPALE, 57320 Neunkirchen-lès-Bouzonville;03 87 22 80 44;49.354274672485836;6.555351791811089
Ecole maternelle;Rue de Lorquin, 57560 Niderhoff;03 87 24 81 17;48.63684199428838;7.013410175525441
Ecole primaire;5 place Charles de Gaulle, 57565 Niderviller;03 87 23 80 03;48.712690127556016;7.107149955071304
Ecole Elémentaire du P'tit Ruisseau;55 rue du Marteau, 57220 Niedervisse;03 87 79 36 75;49.1676357739735;6.568420632830211
ECOLE MATERNELLE;51 rue du Marteau, 57220 Niedervisse;03 87 52 18 64;49.16790426718123;6.568380132776773
Ecole primaire Brucker;16 rue Victor Hugo, 57240 Nilvange;03 57 32 36 19;49.342311394262374;6.051290399301181
Ecole maternelle;40 rue Abbé Jean Colson, 57790 Nitting;03 87 24 88 67;48.67197226052406;7.030779716395343
Ecole Elémentaire Jean Morette;Rue Principale, 57645 Noisseville;03 87 76 73 36;49.13411509340218;6.273560607530963
Ecole Maternelle Le Lutin Sotré;Rue Principale, 57645 Noisseville;03 87 76 74 24;49.134195194601446;6.273890684625945
Ecole Elémentaire;31 GRAND'RUE GRANDE RUE, 57140 Norroy-le-Veneur;03 87 51 33 90;49.181022702378925;6.105730345667839
Ecole maternelle;31 grand'rue Grand'rue, 57140 Norroy-le-Veneur;03 87 51 33 90;49.180932312028986;6.105432580435842
Ecole Elémentaire;2 rue DE L'ECOLE, 57990 Nousseviller-Saint-Nabor;03 87 02 41 42;49.12342311005383;6.966149738548305
Ecole maternelle;2 rue Saint-Michel, CADENBRONN, 57990 Nousseviller-Saint-Nabor;03 87 02 42 34;49.130031396080966;6.964629806301017
Ecole Elémentaire;3 rue des Alliés, 57680 Novéant-sur-Moselle;03 87 52 84 68;49.02413818780643;6.048780616841816
Ecole maternelle Arc en Ciel;3 rue des Alliés, 57680 Novéant-sur-Moselle;03 87 52 08 69;49.02412589331543;6.048060168177725
Ecole Elémentaire;Rue de l'Ecole, 57320 Oberdorff;03 87 55 47 53;49.2735723331059;6.596079804328838
Ecole Maternelle;1 rue DE HELLERING, 57930 Oberstinzel;09 63 07 01 51;48.79501959207176;7.03450025236287
Ecole Elémentaire G. Piette;1 rue des Ecoles, 57600 Oeting;03 87 87 34 10;49.17609833949032;6.9135905462198215
Ecole primaire;6 rue de la Chappe, MONTOY FLANVILLE, 57645 Ogy-Montoy-Flanville;03 87 76 84 52;49.12027786410089;6.283000141590597
L'ECOL'O'THEQUE;13 rue DES MAGES, 57420 Orny;06 71 66 28 30;49.02196564713955;6.245674870879375
école primaire Centre Joliot-Curie;Rue de l'Usine, 57840 Ottange;03 82 50 21 59;49.44301118592901;6.022369567315012
Ecole primaire La plume et l'encrier;15 rue des Ecoles, 57840 Ottange;03 82 50 21 10;49.42655715726052;6.015850441055872
Ecole élémentaire G. Losson;1 RUE DE LORRAINE, 57220 Ottonville;03 87 57 48 63;49.21850429080994;6.521859839727077
ECOLE MATERNELLE PUBLIQUE;11 rue de la Fontaine, 57420 Pagny-lès-Goin;03 87 69 03 60;48.97245330717902;6.218600575027148
Ecole Elémentaire Un,Deux,Trois Soleil;1 place ST MARTIN, 57530 Pange;03 87 64 12 47;49.08376746587638;6.355090418248706
Ecole élémentaire Julie-Victoire DAUBIE;11 rue DES VIGNES, 57245 Peltre;03 87 75 00 17;49.076289118472275;6.22177948870025
Ecole maternelle Les Lutins;18 rue des Vignes, 57245 Peltre;03 87 76 31 10;49.07612708313375;6.223089899830189
Ecole primaire privée Notre-Dame;2 rue de Metz, 57245 Peltre;03 87 74 36 80;49.07391244916028;6.218559494172316
Ecole élémentaire;6 rue des Ecoles, 57410 Petit-Réderching;03 87 09 89 50;49.05351214198263;7.305299447502563
Ecole maternelle;4 rue de la Mairie, 57410 Petit-Réderching;03 87 02 78 18;49.05411688568119;7.303979558110644
Ecole Elémentaire J.Y.Cousteau;10 RUE DE L'EGLISE, 57540 Petite-Rosselle;03 87 85 11 75;49.20929330089282;6.849089364277801
Ecole maternelle La Farandole;147 rue Huber, 57540 Petite-Rosselle;03 87 85 15 53;49.214420905778375;6.867610107665845
Ecole maternelle Les Marronniers;50 rue Alexandre Hoffmann, 57540 Petite-Rosselle;03 87 85 09 06;49.21375431388173;6.857860234263812
Ecole maternelle Les Mésanges;4 rue de l'Eglise, 57540 Petite-Rosselle;03 87 85 29 09;49.208942376767865;6.849339368003392
Ecole primaire Vieille Verrerie;2 rue de la Fontaine, 57540 Petite-Rosselle;03 87 85 12 21;49.21735122759242;6.86420055913755
Ecole Elémentaire Jean de La Fontaine;6 rue de la Mairie, 57170 Pettoncourt;03 87 05 42 34;48.78098145473614;6.404980475458361
Ecole Elémentaire Trois Maisons;14 rue de l'Ecole, 57370 Phalsbourg;03 87 24 14 19;48.75020392258263;7.2557903007239
Ecole maternelle Trois Maisons;Chemin des Ecoliers, 57370 Phalsbourg;03 87 24 32 42;48.74957059172936;7.255389942765702
Ecole primaire George J. de Veldenz;8 rue du Collège, 57370 Phalsbourg;06 48 65 08 42;48.769224030845415;7.258999495055669
Ecole primaire privée Saint Antoine;Chemin des Dames, 57370 Phalsbourg;03 87 24 30 22;48.76813740863306;7.270100106656856
ECOLE PRIVEE SENTIERS D'ENFANCE;6 rue Général ROTTEMBOURG, 57370 Phalsbourg;06 22 43 22 69;48.764061906322794;7.2624104962580684
Groupe scolaire de Philippsbourg;8 rue des Ecoles, 57230 Philippsbourg;03 87 06 56 96;48.980564076454215;7.571669873321031
Ecole primaire;2 place DE LA MAIRIE, 57220 Piblange;03 87 37 24 18;49.24622748986064;6.4185839192760366
Ecole Elémentaire Le Ruissembeau;Rue de Verdun, 57120 Pierrevillers;03 57 56 37 53;49.22556724392461;6.10417987929993
Ecole maternelle Pré Le Loup;2 rue des Loges, 57120 Pierrevillers;03 87 67 97 51;49.224200663933374;6.103199459192552
école élémentaire des Hannetons;36 grand'rue GRANDE RUE, 57870 Plaine-de-Walsch;03 87 25 12 85;48.68842060194948;7.117179983288855
Ecole maternelle;14 ter rue Paul Ferry, 57050 Plappeville;03 87 32 24 61;49.13139240318066;6.125750066035281
Ecole primaire;Place Louis Viansson Ponté, 57050 Plappeville;03 87 32 24 66;49.13062241551958;6.123420604182939
Ecole Elémentaire Les Marronniers;Rue Jeanne d'Arc, 57140 Plesnois;03 87 51 31 70;49.17285718920756;6.106859539696754
Ecole maternelle;Rue Jeanne d'Arc, 57140 Plesnois;03 87 51 31 70;49.173007278418105;6.10711007165499
Ecole Elémentaire;Rue DES VERGERS, VERNY, 57420 Pommérieux;03 87 74 37 98;48.9944760689086;6.1752264449379135
Ecole primaire;Rue de l'Eglise, 57380 Pontpierre;06 73 65 41 10;49.04241288402169;6.641100186582984
Ecole primaire;Place de la Mairie, 57890 Porcelette;03 87 93 10 11;49.15586673639149;6.65431949794398
Ecole élémentaire;Rue Principale, 57930 Postroff;03 87 07 66 19;48.851020480570476;7.078710177046707
Ecole maternelle intercommunale Charles Perrault;Place Delacour, 57420 Pournoy-la-Chétive;09 72 93 59 49;49.02038523112754;6.154980436779282
ECOLE PRIMAIRE PUBLIQUE;3 rue de la Mairie, 57420 Pournoy-la-Grasse;;49.014505074544665;6.218046033707549
Ecole Primaire J. MOULIN;Rue Jean Moulin, 57510 Puttelange-aux-Lacs;03 87 09 63 59;49.0516081311799;6.924880016992252
Ecole primaire Jean XXIII;Rue Jean XXIII, 57510 Puttelange-aux-Lacs;03 87 09 61 87;49.05324884482827;6.931359810352518
Ecole primaire Charles d'Huart;Rue Principale, 57570 Puttelange-lès-Thionville;03 82 51 29 39;49.48451458751452;6.266460138131388
Ecole Elémentaire;Rue des Ecoles, 57410 Rahling;03 87 09 78 15;48.99331289917159;7.213000195598181
Ecole maternelle;2 rue des Ecoles, 57410 Rahling;03 87 09 74 67;48.99311814563656;7.212699760237144
Ecole primaire;19 rue des Prés, 57700 Ranguevaux;03 82 52 97 67;49.2973003592175;6.055849716345234
Ecole primaire LES CHOUETTES;52 rue des 3 Cantons, 57530 Raville;03 87 52 19 06;49.090290462796595;6.4852181611360304
Ecole Elémentaire;1 place du Général de Gaulle, 57810 Réchicourt-le-Château;03 87 24 70 50;48.66591831321329;6.84268036090857
Ecole Primaire J.J. Welter;4-6 place de l'église, 57390 Rédange;03 82 91 12 36;49.493004845790935;5.91990572148569
Ecole Elémentaire Pasteur;Rue du 21 Novembre, 57445 Réding;03 87 03 44 41;48.74478589321966;7.098230507352772
Ecole maternelle Cité La Ruche;6 rue du 21 Novembre, 57445 Réding;03 87 03 65 36;48.7445498127701;7.09708031279338
Ecole Elémentaire;2 rue des Ecoles, 57200 Rémelfing;03 87 98 45 62;49.09237224824037;7.091689588488433
Ecole maternelle;13 rue de Nancy, 57200 Rémelfing;03 87 98 81 23;49.090391865642985;7.090040321515404
Ecole Elémentaire les coucous;8 rue Nationale, RN, 57480 Rémeling;03 82 83 30 89;49.40677622667604;6.486596391856313
Ecole primaire;Rue de l'Ecole, 57510 Rémering-lès-Puttelange;03 87 09 40 83;49.034811014279704;6.9422297156291295
Ecole primaire E. Gandar;33 quartier au Joli Fou, 57580 Rémilly;03 87 64 61 58;49.01042998535203;6.395569804422089
Ecole Elémentaire;Rue de Lombez, 57645 Retonfey;03 87 76 74 04;49.138399316167614;6.306490700120269
Ecole maternelle;7 rue de Lombez, 57645 Retonfey;03 87 76 78 17;49.13836642921781;6.307130461544791
Ecole primaire;15 rue de la Chartreuse, 57480 Rettel;03 82 83 60 17;49.44301642412254;6.327660192163562
Ecole Elémentaire;83 rue de Lambach, 57230 Reyersviller;03 72 29 25 96;49.04017777085416;7.392920046886121
Ecole Elémentaire du Pré vert;78 rue de Metz, REZONVILLE, 57130 Rezonville-Vionville;03 87 31 41 23;49.09883815186742;5.993597591629937
Ecole Elémentaire;23 rue de l'Ecole, 57340 Riche;03 87 86 38 94;48.89073661704035;6.627679917099408
Ecole Elémentaire Lenotre;Route de Boussange, 57270 Richemont;03 87 71 20 97;49.276841738519785;6.16142964314558
Ecole maternelle;Rue Saint-Jacques, 57270 Richemont;03 87 71 22 58;49.2768660468392;6.1626301943313955
Ecole primaire Groupe scolaire de La Bickenalbe;Rue du Stade, 57720 Rimling;03 87 09 91 10;49.098545864493126;7.268329444709462
Ecole Elémentaire J.M. Pelt;48 place des Baillis, 57570 Rodemack;03 82 51 22 08;49.468371998289996;6.236729805583283
Ecole maternelle Le Petit Prince;Rue de Halling, 57570 Rodemack;03 82 51 26 59;49.470033936554;6.232130387677408
Ecole élémentaire Jean Monnet;Rue Pasteur, 57410 Rohrbach-lès-Bitche;03 87 09 71 10;49.04421298910586;7.271930913358619
Ecole maternelle Les Colibris;22 rue Pasteur, 57410 Rohrbach-lès-Bitche;03 87 09 89 46;49.0430679984101;7.269439471406534
Ecole Elémentaire Petit Moulin;2 rue des Mésanges, 57120 Rombas;03 87 67 69 35;49.24566269777316;6.0912603976968125
Ecole Elémentaire Ville-Basse;1 RUE LYAUTEY, 57120 Rombas;03 87 67 07 67;49.25381715403301;6.096770438316489
Ecole maternelle Le Petit Moulin;Rue des Mésanges, 57120 Rombas;03 87 67 16 70;49.24574908710701;6.091680573273837
Ecole maternelle Ville-Basse Chanteclair;4 avenue de Gaulle, 57120 Rombas;03 87 67 11 93;49.252757946096715;6.095240477450486
Ecole primaire Rond Bois;Rue Saint Exupéry, 57120 Rombas;03 87 67 27 99;49.24684445941442;6.109920325702513
Ecole primaire Ville-Haute;1 place de la République, 57120 Rombas;03 87 67 72 51;49.25177535939208;6.0884403915349745
Ecole primaire Villers;Rue Berlioz, 57120 Rombas;03 87 67 75 18;49.24740723837143;6.102149835214809
Ecole Elémentaire;2 rue du Tilleul, 57930 Romelfing;03 87 07 56 13;48.83181412089895;7.024359429162716
Ecole primaire les Boutons d'Or;30 rue Raymond Mondon, 57860 Roncourt;03 87 53 32 51;49.20159488701415;6.038470401532119
Ecole primaire les Grands Cèdres;2 rue DE LA MAIRIE, 57800 Rosbruck;03 72 36 34 19;49.15695040285201;6.849726308995749
Ecole Primaire Saint-Exupéry;4 grand rue, 57780 Rosselange;03 87 58 26 20;49.256298293978034;6.067139911820421
Ecole Elémentaire L. Pasteur;Rue des Ecoles, 57520 Rouhling;03 87 09 18 34;49.138498411679436;7.006740191543887
Ecole maternelle Louis Pasteur;Rue des Ecoles, 57520 Rouhling;03 87 09 18 48;49.138370086779204;7.007619355595643
Ecole Elémentaire;18 rue de l'Eglise, 57220 Roupeldange;03 87 57 34 54;49.20685261192323;6.469950242585825
Ecole Elémentaire La Plume et l'Encrier;Place de l'Europe, 57330 Roussy-le-Village;03 82 83 43 80;49.45320690218363;6.177199885758859
Ecole maternelle La souris verte;Place de l'Europe, 57330 Roussy-le-Village;03 82 83 46 37;49.45356135913918;6.177369413835268
Groupe Scolaire Frédéric GUERMONT;3 rue des Ecoles, 57160 Rozérieulles;03 87 60 45 30;49.107917614581176;6.08866939117607
